ZVG-Nr.;CAS-Nr.;"verwandte
CAS-Nr.";INDEX-Nr.;EG-Nr.;"verwandte
EG-Nr.";Name;Formel;"Molmasse
[g/mol]";Linksyntax;Hyperlink
16970;88-17-5;;;201-806-7;;alpha,alpha,alpha-Trifluor-o-toluidin;C7H6F3N;161,13;https://gestis.dguv.de/data?name=016970;https://gestis.dguv.de/data?name=016970
16990;90-15-3;;604-029-00-5;201-969-4;;1-Naphthol;C10H8O;144,17;https://gestis.dguv.de/data?name=016990;https://gestis.dguv.de/data?name=016990
17000;126-33-0;;016-031-00-8;204-783-1;;Tetrahydrothiophen-1,1-dioxid;C4H8O2S;120,17;https://gestis.dguv.de/data?name=017000;https://gestis.dguv.de/data?name=017000
17010;479-27-6;;;207-529-8;;1,8-Naphthylendiamin;C10H10N2;158,20;https://gestis.dguv.de/data?name=017010;https://gestis.dguv.de/data?name=017010
17020;5131-58-8;;;225-876-3;;4-Nitro-m-phenylendiamin;C6H7N3O2;153,14;https://gestis.dguv.de/data?name=017020;https://gestis.dguv.de/data?name=017020
17030;100-01-6;;612-012-00-9;202-810-1;;p-Nitroanilin;C6H6N2O2;138,13;https://gestis.dguv.de/data?name=017030;https://gestis.dguv.de/data?name=017030
17040;106-44-5;;604-004-00-9;203-398-6;;p-Kresol;C7H8O;108,14;https://gestis.dguv.de/data?name=017040;https://gestis.dguv.de/data?name=017040
17050;127-63-9;;;204-853-1;;Diphenylsulfon;C12H10O2S;218,28;https://gestis.dguv.de/data?name=017050;https://gestis.dguv.de/data?name=017050
17060;6364-17-6;;613-235-00-4;424-060-6;;2,3-Dihydro-2,2-dimethyl-1H-perimidin;C13H14N2;198,27;https://gestis.dguv.de/data?name=017060;https://gestis.dguv.de/data?name=017060
17110;108-31-6;;607-096-00-9;203-571-6;;Maleinsäureanhydrid;C4H2O3;98,06;https://gestis.dguv.de/data?name=017110;https://gestis.dguv.de/data?name=017110
17120;57110-29-9;;607-241-00-6;260-566-1;;Hexahydro-3-methylphthalsäureanhydrid;C9H12O3;168,19;https://gestis.dguv.de/data?name=017120;https://gestis.dguv.de/data?name=017120
17150;98-88-4;;607-012-00-0;202-710-8;;Benzoylchlorid;C7H5ClO;140,57;https://gestis.dguv.de/data?name=017150;https://gestis.dguv.de/data?name=017150
17160;122-04-3;;;204-517-4;;4-Nitrobenzoylchlorid;C7H4ClNO3;185,57;https://gestis.dguv.de/data?name=017160;https://gestis.dguv.de/data?name=017160
17180;1885-14-9;;;217-547-8;;Phenylchlorformiat;C7H5ClO2;156,57;https://gestis.dguv.de/data?name=017180;https://gestis.dguv.de/data?name=017180
17220;88-63-1;;;201-846-5;;1,3-Phenylendiamin-4-sulfonsäure;C6H8N2O3S;188,21;https://gestis.dguv.de/data?name=017220;https://gestis.dguv.de/data?name=017220
17250;83-56-7;;;201-487-4;;Naphthalin-1,5-diol;C10H8O2;160,17;https://gestis.dguv.de/data?name=017250;https://gestis.dguv.de/data?name=017250
17320;89-83-8;;604-032-00-1;201-944-8;;Thymol;C10H14O;150,22;https://gestis.dguv.de/data?name=017320;https://gestis.dguv.de/data?name=017320
17330;89-78-1;"15356-60-2
2216-51-5
1490-04-6";;201-939-0;"239-387-8
218-690-9
216-074-4";Menthol;C10H20O;156,27;https://gestis.dguv.de/data?name=017330;https://gestis.dguv.de/data?name=017330
17360;81-20-9;;;201-333-6;;2-Nitro-m-xylol;C8H9NO2;151,17;https://gestis.dguv.de/data?name=017360;https://gestis.dguv.de/data?name=017360
17380;89-58-7;;;201-920-7;;2-Nitro-p-xylol;C8H9NO2;151,17;https://gestis.dguv.de/data?name=017380;https://gestis.dguv.de/data?name=017380
17390;6373-50-8;;;228-918-9;;4-Cyclohexylanilin;C12H17N;175,27;https://gestis.dguv.de/data?name=017390;https://gestis.dguv.de/data?name=017390
17410;2922-51-2;;;;;2-Heptadecanon;C17H34O;254,46;https://gestis.dguv.de/data?name=017410;https://gestis.dguv.de/data?name=017410
17420;4200-95-7;;;224-103-7;;Heptadecylamin;C17H37N;255,49;https://gestis.dguv.de/data?name=017420;https://gestis.dguv.de/data?name=017420
17450;78-84-2;;;201-149-6;;Isobutyraldehyd;C4H8O;72,11;https://gestis.dguv.de/data?name=017450;https://gestis.dguv.de/data?name=017450
17500;2216-12-8;;;218-684-6;;1-Nitro-2-phenoxybenzol;C12H9NO3;215,21;https://gestis.dguv.de/data?name=017500;https://gestis.dguv.de/data?name=017500
17520;95-69-2;;612-196-00-0;202-441-6;;4-Chlor-o-toluidin;C7H8ClN;141,60;https://gestis.dguv.de/data?name=017520;https://gestis.dguv.de/data?name=017520
17530;95-79-4;;;202-452-6;;5-Chlor-o-toluidin;C7H8ClN;141,60;https://gestis.dguv.de/data?name=017530;https://gestis.dguv.de/data?name=017530
17540;636-30-6;;612-010-00-8;211-254-9;;2,4,5-Trichloranilin;C6H4Cl3N;196,46;https://gestis.dguv.de/data?name=017540;https://gestis.dguv.de/data?name=017540
17550;97-02-9;;612-040-00-1;202-553-5;;2,4-Dinitroanilin;C6H5N3O4;183,12;https://gestis.dguv.de/data?name=017550;https://gestis.dguv.de/data?name=017550
17560;89-63-4;;610-006-00-0;201-925-4;;4-Chlor-2-nitroanilin;C6H5ClN2O2;172,57;https://gestis.dguv.de/data?name=017560;https://gestis.dguv.de/data?name=017560
17580;28676-13-3;;612-025-00-X;;;Nitrotoluidin, Isomere;C7H8N2O2;152,15;https://gestis.dguv.de/data?name=017580;https://gestis.dguv.de/data?name=017580
17590;3312-60-5;;;222-001-7;;N-Cyclohexyl-1,3-diaminopropan;C9H20N2;156,27;https://gestis.dguv.de/data?name=017590;https://gestis.dguv.de/data?name=017590
17610;948-65-2;;;213-436-3;;2-Phenylindol;C14H11N;193,25;https://gestis.dguv.de/data?name=017610;https://gestis.dguv.de/data?name=017610
17640;102-01-2;;;202-996-4;;Acetoacetanilid;C10H11NO2;177,21;https://gestis.dguv.de/data?name=017640;https://gestis.dguv.de/data?name=017640
17670;131-52-2;;604-003-00-3;205-025-2;;Natriumpentachlorphenolat;C6Cl5NaO;288,32;https://gestis.dguv.de/data?name=017670;https://gestis.dguv.de/data?name=017670
17680;126-73-8;;015-014-00-2;204-800-2;;Tributylphosphat;C12H27O4P;266,32;https://gestis.dguv.de/data?name=017680;https://gestis.dguv.de/data?name=017680
17690;78-42-2;;;201-116-6;;Tris(2-ethylhexyl)phosphat;C24H51O4P;434,64;https://gestis.dguv.de/data?name=017690;https://gestis.dguv.de/data?name=017690
17700;117-81-7;;607-317-00-9;204-211-0;;Bis(2-ethylhexyl)phthalat;C24H38O4;390,56;https://gestis.dguv.de/data?name=017700;https://gestis.dguv.de/data?name=017700
17710;75-12-7;;616-052-00-8;200-842-0;;Formamid;CH3NO;45,04;https://gestis.dguv.de/data?name=017710;https://gestis.dguv.de/data?name=017710
17740;120-22-9;;;204-379-5;;N,N-Diethyl-4-nitrosoanilin;C10H14N2O;178,24;https://gestis.dguv.de/data?name=017740;https://gestis.dguv.de/data?name=017740
17750;138-89-6;;;205-343-1;;N,N-Dimethyl-4-nitrosoanilin;C8H10N2O;150,18;https://gestis.dguv.de/data?name=017750;https://gestis.dguv.de/data?name=017750
17770;110-18-9;;612-103-00-3;203-744-6;;N,N,N',N'-Tetramethylethylendiamin;C6H16N2;116,21;https://gestis.dguv.de/data?name=017770;https://gestis.dguv.de/data?name=017770
17780;140-31-8;;612-105-00-4;205-411-0;;2-Piperazin-1-ylethylamin;C6H15N3;129,20;https://gestis.dguv.de/data?name=017780;https://gestis.dguv.de/data?name=017780
17790;121-60-8;;;204-485-1;;N-Acetylsulfanilylchlorid;C8H8ClNO3S;233,67;https://gestis.dguv.de/data?name=017790;https://gestis.dguv.de/data?name=017790
17820;100-17-4;;;202-825-3;;4-Nitroanisol;C7H7NO3;153,14;https://gestis.dguv.de/data?name=017820;https://gestis.dguv.de/data?name=017820
17830;25376-45-8;;612-151-00-5;246-910-3;;Diaminotoluol, Isomere;C7H10N2;122,17;https://gestis.dguv.de/data?name=017830;https://gestis.dguv.de/data?name=017830
17840;69-72-7;;607-732-00-5;200-712-3;;Salicylsäure;C7H6O3;138,12;https://gestis.dguv.de/data?name=017840;https://gestis.dguv.de/data?name=017840
17850;119-90-4;;612-036-00-X;204-355-4;;3,3'-Dimethoxybenzidin;C14H16N2O2;244,29;https://gestis.dguv.de/data?name=017850;https://gestis.dguv.de/data?name=017850
17860;110-97-4;;603-083-00-7;203-820-9;;1,1'-Iminodipropan-2-ol;C6H15NO2;133,19;https://gestis.dguv.de/data?name=017860;https://gestis.dguv.de/data?name=017860
17870;100-29-8;;;202-837-9;;4-Nitrophenetol;C8H9NO3;167,16;https://gestis.dguv.de/data?name=017870;https://gestis.dguv.de/data?name=017870
17880;108-68-9;;604-037-00-9;203-606-5;;3,5-Xylenol;C8H10O;122,17;https://gestis.dguv.de/data?name=017880;https://gestis.dguv.de/data?name=017880
17890;108-69-0;;612-027-00-0;203-607-0;;3,5-Xylidin;C8H11N;121,18;https://gestis.dguv.de/data?name=017890;https://gestis.dguv.de/data?name=017890
17900;121-14-2;;609-007-00-9;204-450-0;;2,4-Dinitrotoluol;C7H6N2O4;182,14;https://gestis.dguv.de/data?name=017900;https://gestis.dguv.de/data?name=017900
17910;144-62-7;6153-56-6;607-006-00-8;205-634-3;;Oxalsäure;C2H2O4;90,04;https://gestis.dguv.de/data?name=017910;https://gestis.dguv.de/data?name=017910
17920;99-54-7;;;202-764-2;;1,2-Dichlor-4-nitrobenzol;C6H3Cl2NO2;192,00;https://gestis.dguv.de/data?name=017920;https://gestis.dguv.de/data?name=017920
17930;619-15-8;;609-055-00-0;210-581-4;;2,5-Dinitrotoluol;C7H6N2O4;182,14;https://gestis.dguv.de/data?name=017930;https://gestis.dguv.de/data?name=017930
17940;616-23-9;;;210-470-0;;2,3-Dichlor-1-propanol;C3H6Cl2O;128,99;https://gestis.dguv.de/data?name=017940;https://gestis.dguv.de/data?name=017940
17950;119-93-7;;612-041-00-7;204-358-0;;3,3'-Dimethylbenzidin;C14H16N2;212,29;https://gestis.dguv.de/data?name=017950;https://gestis.dguv.de/data?name=017950
17970;615-05-4;;612-200-00-0;210-406-1;;4-Methoxy-m-phenylendiamin;C7H10N2O;138,17;https://gestis.dguv.de/data?name=017970;https://gestis.dguv.de/data?name=017970
17980;95-82-9;;612-010-00-8;202-455-2;;2,5-Dichloranilin;C6H5Cl2N;162,02;https://gestis.dguv.de/data?name=017980;https://gestis.dguv.de/data?name=017980
17990;118-92-3;;;204-287-5;;2-Aminobenzoesäure;C7H7NO2;137,14;https://gestis.dguv.de/data?name=017990;https://gestis.dguv.de/data?name=017990
18000;96-91-3;;612-034-00-9;202-544-6;;2-Amino-4,6-dinitrophenol;C6H5N3O5;199,12;https://gestis.dguv.de/data?name=018000;https://gestis.dguv.de/data?name=018000
18020;109-83-1;;603-080-00-0;203-710-0;;2-Methylaminoethanol;C3H9NO;75,11;https://gestis.dguv.de/data?name=018020;https://gestis.dguv.de/data?name=018020
18030;83-40-9;;;201-473-8;;2-Hydroxy-3-methylbenzoesäure;C8H8O3;152,15;https://gestis.dguv.de/data?name=018030;https://gestis.dguv.de/data?name=018030
18040;89-25-8;;;201-891-0;;3-Methyl-1-phenyl-5-pyrazolon;C10H10N2O;174,20;https://gestis.dguv.de/data?name=018040;https://gestis.dguv.de/data?name=018040
18090;107-97-1;;;203-538-6;;Sarcosin;C3H7NO2;89,09;https://gestis.dguv.de/data?name=018090;https://gestis.dguv.de/data?name=018090
18100;107-68-6;;;203-510-3;;N-Methyltaurin;C3H9NO3S;139,17;https://gestis.dguv.de/data?name=018100;https://gestis.dguv.de/data?name=018100
18110;97-00-7;;610-003-00-4;202-551-4;;1-Chlor-2,4-dinitrobenzol;C6H3ClN2O4;202,55;https://gestis.dguv.de/data?name=018110;https://gestis.dguv.de/data?name=018110
18150;3165-93-3;;612-196-00-0;221-627-8;;4-Chlor-o-toluidiniumchlorid;C7H9Cl2N;178,07;https://gestis.dguv.de/data?name=018150;https://gestis.dguv.de/data?name=018150
18170;102-56-7;;;203-040-9;;2,5-Dimethoxyanilin;C8H11NO2;153,18;https://gestis.dguv.de/data?name=018170;https://gestis.dguv.de/data?name=018170
18180;99-09-2;;612-012-00-9;202-729-1;;m-Nitroanilin;C6H6N2O2;138,13;https://gestis.dguv.de/data?name=018180;https://gestis.dguv.de/data?name=018180
18190;122-80-5;;;204-576-6;;4-Aminoacetanilid;C8H10N2O;150,18;https://gestis.dguv.de/data?name=018190;https://gestis.dguv.de/data?name=018190
18200;20325-40-0;;612-037-00-5;243-737-5;;3,3'-Dimethoxybiphenyl-4,4'-ylendiammoniumdichlorid;C14H18Cl2N2O2;317,22;https://gestis.dguv.de/data?name=018200;https://gestis.dguv.de/data?name=018200
18210;4274-03-7;;;224-272-7;;5-Chlor-2-methoxyaniliniumchlorid;C7H9Cl2NO;194,06;https://gestis.dguv.de/data?name=018210;https://gestis.dguv.de/data?name=018210
18230;99-59-2;;;202-770-5;;5-Nitro-o-anisidin;C7H8N2O3;168,15;https://gestis.dguv.de/data?name=018230;https://gestis.dguv.de/data?name=018230
18240;97-52-9;;;202-588-6;;4-Nitro-o-anisidin;C7H8N2O3;168,15;https://gestis.dguv.de/data?name=018240;https://gestis.dguv.de/data?name=018240
18270;108-39-4;;604-004-00-9;203-577-9;;m-Kresol;C7H8O;108,14;https://gestis.dguv.de/data?name=018270;https://gestis.dguv.de/data?name=018270
18280;92-15-9;;;202-131-0;;2'-Methoxyacetoacetanilid;C11H13NO3;207,23;https://gestis.dguv.de/data?name=018280;https://gestis.dguv.de/data?name=018280
18300;118-46-7;;;204-252-4;;8-Amino-2-naphthol;C10H9NO;159,19;https://gestis.dguv.de/data?name=018300;https://gestis.dguv.de/data?name=018300
18330;108-77-0;;613-009-00-5;203-614-9;;2,4,6-Trichlor-1,3,5-triazin;C3Cl3N3;184,41;https://gestis.dguv.de/data?name=018330;https://gestis.dguv.de/data?name=018330
18360;109-06-8;;613-036-00-2;203-643-7;;2-Methylpyridin;C6H7N;93,13;https://gestis.dguv.de/data?name=018360;https://gestis.dguv.de/data?name=018360
18380;108-75-8;;;203-613-3;;2,4,6-Trimethylpyridin;C8H11N;121,18;https://gestis.dguv.de/data?name=018380;https://gestis.dguv.de/data?name=018380
18390;121-44-8;;612-004-00-5;204-469-4;;Triethylamin;C6H15N;101,19;https://gestis.dguv.de/data?name=018390;https://gestis.dguv.de/data?name=018390
18410;636-70-4;;;211-263-8;;Triethylammoniumbromid;C6H16BrN;146,07;https://gestis.dguv.de/data?name=018410;https://gestis.dguv.de/data?name=018410
18420;106-92-3;;603-038-00-1;203-442-4;;Allylglycidylether;C6H10O2;114,14;https://gestis.dguv.de/data?name=018420;https://gestis.dguv.de/data?name=018420
18460;5977-14-0;;;227-774-4;;Acetoacetamid;C4H7NO2;101,11;https://gestis.dguv.de/data?name=018460;https://gestis.dguv.de/data?name=018460
18470;95-47-6;;601-022-00-9;202-422-2;;o-Xylol;C8H10;106,17;https://gestis.dguv.de/data?name=018470;https://gestis.dguv.de/data?name=018470
18480;108-38-3;;601-022-00-9;203-576-3;;m-Xylol;C8H10;106,17;https://gestis.dguv.de/data?name=018480;https://gestis.dguv.de/data?name=018480
18490;106-42-3;;601-022-00-9;203-396-5;;p-Xylol;C8H10;106,17;https://gestis.dguv.de/data?name=018490;https://gestis.dguv.de/data?name=018490
18500;119-10-8;;;204-296-4;;Methyl-2-nitro-p-tolylether;C8H9NO3;167,16;https://gestis.dguv.de/data?name=018500;https://gestis.dguv.de/data?name=018500
18520;6375-46-8;;;228-937-2;;N-(3-(Diethylamino)phenyl)acetamid;C12H18N2O;206,29;https://gestis.dguv.de/data?name=018520;https://gestis.dguv.de/data?name=018520
18540;75-00-3;;602-009-00-0;200-830-5;;Chlorethan;C2H5Cl;64,51;https://gestis.dguv.de/data?name=018540;https://gestis.dguv.de/data?name=018540
18550;115-86-6;;;204-112-2;;Triphenylphosphat;C18H15O4P;326,29;https://gestis.dguv.de/data?name=018550;https://gestis.dguv.de/data?name=018550
18560;26444-49-5;;;247-693-8;;Diphenyltolylphosphat;C19H17O4P;340,32;https://gestis.dguv.de/data?name=018560;https://gestis.dguv.de/data?name=018560
18570;838-85-7;;;212-657-2;;Diphenylphosphat;C12H11O4P;250,19;https://gestis.dguv.de/data?name=018570;https://gestis.dguv.de/data?name=018570
18620;99-57-0;;;202-767-9;;2-Amino-4-nitrophenol;C6H6N2O3;154,13;https://gestis.dguv.de/data?name=018620;https://gestis.dguv.de/data?name=018620
18650;95-85-2;;;202-458-9;;2-Amino-4-chlorphenol;C6H6ClNO;143,57;https://gestis.dguv.de/data?name=018650;https://gestis.dguv.de/data?name=018650
18700;6358-64-1;;;228-782-0;;4-Chlor-2,5-dimethoxyanilin;C8H10ClNO2;187,63;https://gestis.dguv.de/data?name=018700;https://gestis.dguv.de/data?name=018700
18710;581-89-5;;609-038-00-8;209-474-5;;2-Nitronaphthalin;C10H7NO2;173,17;https://gestis.dguv.de/data?name=018710;https://gestis.dguv.de/data?name=018710
18730;139-02-6;;;205-347-3;;Natriumphenolat;C6H5NaO;116,09;https://gestis.dguv.de/data?name=018730;https://gestis.dguv.de/data?name=018730
18740;115-96-8;;015-102-00-0;204-118-5;;Tris(2-chlorethyl)phosphat;C6H12Cl3O4P;285,49;https://gestis.dguv.de/data?name=018740;https://gestis.dguv.de/data?name=018740
18750;119-33-5;;;204-315-6;;2-Nitro-p-kresol;C7H7NO3;153,14;https://gestis.dguv.de/data?name=018750;https://gestis.dguv.de/data?name=018750
18780;95-51-2;;612-010-00-8;202-426-4;;2-Chloranilin;C6H6ClN;127,57;https://gestis.dguv.de/data?name=018780;https://gestis.dguv.de/data?name=018780
18790;108-42-9;;612-010-00-8;203-581-0;;3-Chloranilin;C6H6ClN;127,57;https://gestis.dguv.de/data?name=018790;https://gestis.dguv.de/data?name=018790
18810;150-13-0;;;205-753-0;;4-Aminobenzoesäure;C7H7NO2;137,14;https://gestis.dguv.de/data?name=018810;https://gestis.dguv.de/data?name=018810
18830;100-63-0;;612-023-00-9;202-873-5;;Phenylhydrazin;C6H8N2;108,14;https://gestis.dguv.de/data?name=018830;https://gestis.dguv.de/data?name=018830
18850;868-85-9;;;212-783-8;;Dimethylphosphit;C2H7O3P;110,05;https://gestis.dguv.de/data?name=018850;https://gestis.dguv.de/data?name=018850
18860;141-52-6;;603-041-00-8;205-487-5;;Natriumethanolat;C2H5NAO;68,05;https://gestis.dguv.de/data?name=018860;https://gestis.dguv.de/data?name=018860
18880;5765-44-6;;;227-289-8;;5-Methylisoxazol;C4H5NO;83,09;https://gestis.dguv.de/data?name=018880;https://gestis.dguv.de/data?name=018880
18890;87-62-7;;612-161-00-X;201-758-7;;2,6-Xylidin;C8H11N;121,18;https://gestis.dguv.de/data?name=018890;https://gestis.dguv.de/data?name=018890
18940;97-36-9;;;202-576-0;;2',4'-Dimethylacetoacetanilid;C12H15NO2;205,26;https://gestis.dguv.de/data?name=018940;https://gestis.dguv.de/data?name=018940
18950;93-70-9;;;202-269-1;;2'-Chloracetoacetanilid;C10H10ClNO2;211,65;https://gestis.dguv.de/data?name=018950;https://gestis.dguv.de/data?name=018950
18970;119-72-2;;;204-346-5;;5-Amino-2-(2-(4-nitro-2-sulfophenyl)vinyl)benzolsulfonsäure;C14H12N2O8S2;400,39;https://gestis.dguv.de/data?name=018970;https://gestis.dguv.de/data?name=018970
18990;98-10-2;;;202-637-1;;Benzolsulfonamid;C6H7NO2S;157,19;https://gestis.dguv.de/data?name=018990;https://gestis.dguv.de/data?name=018990
19000;107-07-3;;603-028-00-7;203-459-7;;2-Chlorethanol;C2H5ClO;80,51;https://gestis.dguv.de/data?name=019000;https://gestis.dguv.de/data?name=019000
19010;50-99-7;;;200-075-1;;D-Glucose;C6H12O6;180,16;https://gestis.dguv.de/data?name=019010;https://gestis.dguv.de/data?name=019010
19020;627-70-3;;;211-009-6;;Acetonazin;C6H12N2;112,17;https://gestis.dguv.de/data?name=019020;https://gestis.dguv.de/data?name=019020
19030;554-00-7;;612-010-00-8;209-057-8;;2,4-Dichloranilin;C6H5Cl2N;162,02;https://gestis.dguv.de/data?name=019030;https://gestis.dguv.de/data?name=019030
19060;110-05-4;;617-001-00-2;203-733-6;;Di-tert-Butylperoxid;C8H18O2;146,23;https://gestis.dguv.de/data?name=019060;https://gestis.dguv.de/data?name=019060
19070;105-74-8;;617-003-00-3;203-326-3;;Dilauroylperoxid;C24H46O4;398,63;https://gestis.dguv.de/data?name=019070;https://gestis.dguv.de/data?name=019070
19080;130-13-2;;;204-975-5;;Natrium-4-aminonaphthalin-1-sulfonat;C10H8NO3NaS;245,23;https://gestis.dguv.de/data?name=019080;https://gestis.dguv.de/data?name=019080
19190;121-47-1;;612-013-00-4;204-473-6;;3-Aminobenzolsulfonsäure;C6H7NO3S;173,19;https://gestis.dguv.de/data?name=019190;https://gestis.dguv.de/data?name=019190
19210;90-51-7;;;202-000-8;;6-Amino-4-hydroxynaphthalin-2-sulfonsäure;C10H9NO4S;239,25;https://gestis.dguv.de/data?name=019210;https://gestis.dguv.de/data?name=019210
19290;87-63-8;;;201-759-2;;2-Chlor-6-methylanilin;C7H8ClN;141,60;https://gestis.dguv.de/data?name=019290;https://gestis.dguv.de/data?name=019290
19300;84-86-6;;;201-567-9;;4-Aminonaphthalin-1-sulfonsäure;C10H9NO3S;223,25;https://gestis.dguv.de/data?name=019300;https://gestis.dguv.de/data?name=019300
19420;619-05-6;;;210-577-2;;3,4-Diaminobenzoesäure;C7H8N2O2;152,15;https://gestis.dguv.de/data?name=019420;https://gestis.dguv.de/data?name=019420
19430;2735-04-8;;;220-355-7;;2,4-Dimethoxyanilin;C8H11NO2;153,18;https://gestis.dguv.de/data?name=019430;https://gestis.dguv.de/data?name=019430
19480;135-88-6;;612-135-00-8;205-223-9;;N-Phenyl-2-naphthylamin;C16H13N;219,29;https://gestis.dguv.de/data?name=019480;https://gestis.dguv.de/data?name=019480
19550;120-00-3;;;204-363-8;;4'-Amino-2',5'-diethoxybenzanilid;C17H20N2O3;300,35;https://gestis.dguv.de/data?name=019550;https://gestis.dguv.de/data?name=019550
19560;121-57-3;6101-32-2;612-014-00-X;204-482-5;;Sulfanilsäure;C6H7NO3S;173,19;https://gestis.dguv.de/data?name=019560;https://gestis.dguv.de/data?name=019560
19570;515-74-2;6106-22-5;;208-208-5;;Natriumsulfanilat;C6H6NNaO3S;195,17;https://gestis.dguv.de/data?name=019570;https://gestis.dguv.de/data?name=019570
19580;121-27-7;;;204-460-5;;5-Chlor-2-(4-chlorphenoxy)anilin;C12H9Cl2NO;254,12;https://gestis.dguv.de/data?name=019580;https://gestis.dguv.de/data?name=019580
19590;89-61-2;;;201-923-3;;1,4-Dichlor-2-nitrobenzol;C6H3Cl2NO2;192,00;https://gestis.dguv.de/data?name=019590;https://gestis.dguv.de/data?name=019590
19610;99-12-7;;;202-732-8;;5-Nitro-m-xylol;C8H9NO2;151,17;https://gestis.dguv.de/data?name=019610;https://gestis.dguv.de/data?name=019610
19620;528-45-0;;;208-433-9;;3,4-Dinitrobenzoesäure;C7H4N2O6;212,12;https://gestis.dguv.de/data?name=019620;https://gestis.dguv.de/data?name=019620
19640;38487-86-4;;;253-967-8;;2-Amino-4-chlorbenzonitril;C7H5ClN2;152,58;https://gestis.dguv.de/data?name=019640;https://gestis.dguv.de/data?name=019640
